start_id,end_id,type
11868127,G07,CLASSIFIED_AS
11868127,G08,CLASSIFIED_AS
11868127,G10,CLASSIFIED_AS
11868127,G05,CLASSIFIED_AS
11868127,Y02,CLASSIFIED_AS
11868127,B60,CLASSIFIED_AS
11868127,A61,CLASSIFIED_AS
11868127,G06,CLASSIFIED_AS
11868127,G01,CLASSIFIED_AS
11868128,Y02,CLASSIFIED_AS
11868128,G08,CLASSIFIED_AS
11868128,G10,CLASSIFIED_AS
11868128,G07,CLASSIFIED_AS
11868128,A61,CLASSIFIED_AS
11868128,G01,CLASSIFIED_AS
11868128,B60,CLASSIFIED_AS
11868128,G06,CLASSIFIED_AS
11868128,G05,CLASSIFIED_AS
11868137,G01,CLASSIFIED_AS
11868137,G05,CLASSIFIED_AS
11868137,B60,CLASSIFIED_AS
11868137,G06,CLASSIFIED_AS
11868137,G08,CLASSIFIED_AS
11868166,G06,CLASSIFIED_AS
11868167,G06,CLASSIFIED_AS
11868168,G06,CLASSIFIED_AS
11868168,H04,CLASSIFIED_AS
11868189,G06,CLASSIFIED_AS
11868189,H05,CLASSIFIED_AS
11868194,Y02,CLASSIFIED_AS
11868194,H03,CLASSIFIED_AS
11868194,G06,CLASSIFIED_AS
11868198,G06,CLASSIFIED_AS
11868203,G06,CLASSIFIED_AS
11868203,H04,CLASSIFIED_AS
11868205,G06,CLASSIFIED_AS
11868207,G06,CLASSIFIED_AS
11868208,G06,CLASSIFIED_AS
11868214,G06,CLASSIFIED_AS
11868216,G06,CLASSIFIED_AS
11868227,G06,CLASSIFIED_AS
11868228,G06,CLASSIFIED_AS
11868230,G06,CLASSIFIED_AS
11868231,G06,CLASSIFIED_AS
11868231,H04,CLASSIFIED_AS
11868236,G06,CLASSIFIED_AS
11868237,G06,CLASSIFIED_AS
11868242,H04,CLASSIFIED_AS
11868242,G06,CLASSIFIED_AS
11868255,G06,CLASSIFIED_AS
11868261,G06,CLASSIFIED_AS
11868268,G06,CLASSIFIED_AS
11868274,G06,CLASSIFIED_AS
11868274,H04,CLASSIFIED_AS
11868275,G06,CLASSIFIED_AS
11868275,H04,CLASSIFIED_AS
11868275,G09,CLASSIFIED_AS
11868277,G06,CLASSIFIED_AS
11868295,G06,CLASSIFIED_AS
11868295,H04,CLASSIFIED_AS
11868299,G06,CLASSIFIED_AS
11868301,G06,CLASSIFIED_AS
11868316,G06,CLASSIFIED_AS
11868319,G06,CLASSIFIED_AS
11868325,G06,CLASSIFIED_AS
11868325,Y02,CLASSIFIED_AS
11868326,G06,CLASSIFIED_AS
11868334,G06,CLASSIFIED_AS
11868334,H04,CLASSIFIED_AS
11868336,A61,CLASSIFIED_AS
11868336,G06,CLASSIFIED_AS
11868337,G06,CLASSIFIED_AS
11868338,G06,CLASSIFIED_AS
11868338,H04,CLASSIFIED_AS
11868345,G06,CLASSIFIED_AS
11868357,G06,CLASSIFIED_AS
11868358,G06,CLASSIFIED_AS
11868363,G06,CLASSIFIED_AS
11868368,H04,CLASSIFIED_AS
11868368,G06,CLASSIFIED_AS
11868369,G06,CLASSIFIED_AS
11868369,A61,CLASSIFIED_AS
11868369,H04,CLASSIFIED_AS
11868371,G06,CLASSIFIED_AS
11868373,G06,CLASSIFIED_AS
11868378,G06,CLASSIFIED_AS
11868380,G06,CLASSIFIED_AS
11868391,G06,CLASSIFIED_AS
11868400,G06,CLASSIFIED_AS
11868403,G06,CLASSIFIED_AS
11868414,G06,CLASSIFIED_AS
11868416,G06,CLASSIFIED_AS
11868421,G06,CLASSIFIED_AS
11868426,G06,CLASSIFIED_AS
11868428,G06,CLASSIFIED_AS
11868433,G06,CLASSIFIED_AS
11868434,G06,CLASSIFIED_AS
11868436,G06,CLASSIFIED_AS
11868437,G06,CLASSIFIED_AS
11868442,G06,CLASSIFIED_AS
11868443,G06,CLASSIFIED_AS
11868444,G06,CLASSIFIED_AS
11868446,G06,CLASSIFIED_AS
11868462,G06,CLASSIFIED_AS
11868470,G06,CLASSIFIED_AS
11868478,G06,CLASSIFIED_AS
11868478,H04,CLASSIFIED_AS
11868495,G06,CLASSIFIED_AS
11868500,G06,CLASSIFIED_AS
11868503,G06,CLASSIFIED_AS
11868503,H04,CLASSIFIED_AS
11868507,G06,CLASSIFIED_AS
11868508,G06,CLASSIFIED_AS
11868508,H04,CLASSIFIED_AS
11868516,G06,CLASSIFIED_AS
11868516,G09,CLASSIFIED_AS
11868519,G09,CLASSIFIED_AS
11868519,G02,CLASSIFIED_AS
11868519,G06,CLASSIFIED_AS
11868523,G06,CLASSIFIED_AS
11868523,G02,CLASSIFIED_AS
11868530,G06,CLASSIFIED_AS
11868530,G09,CLASSIFIED_AS
11868536,G06,CLASSIFIED_AS
11868582,G06,CLASSIFIED_AS
11868582,G08,CLASSIFIED_AS
11868582,H04,CLASSIFIED_AS
11868601,H04,CLASSIFIED_AS
11868601,G06,CLASSIFIED_AS
11868613,G06,CLASSIFIED_AS
11868613,G16,CLASSIFIED_AS
11868621,G06,CLASSIFIED_AS
11868621,G11,CLASSIFIED_AS
11868634,G06,CLASSIFIED_AS
11868644,G06,CLASSIFIED_AS
11868646,G06,CLASSIFIED_AS
11868646,G11,CLASSIFIED_AS
11868652,G06,CLASSIFIED_AS
11868656,G06,CLASSIFIED_AS
11868665,G06,CLASSIFIED_AS
11868665,G11,CLASSIFIED_AS
11868668,G06,CLASSIFIED_AS
11868668,H04,CLASSIFIED_AS
11868685,G05,CLASSIFIED_AS
11868685,G06,CLASSIFIED_AS
11868685,Y02,CLASSIFIED_AS
11868703,Y10,CLASSIFIED_AS
11868703,G09,CLASSIFIED_AS
11868703,G06,CLASSIFIED_AS
