start_id,end_id,type
11861175,Aaron D.,PATENTED_BY
11861175,Radu Ioan,PATENTED_BY
11861175,Jenny L. Stoica,PATENTED_BY
11861195,Parker,PATENTED_BY
11861195,Gorobets,PATENTED_BY
11861195,Martin,PATENTED_BY
11861195,Shohet,PATENTED_BY
11861195,Sergey Anatolievich,PATENTED_BY
11861195,Michelle,PATENTED_BY
11861195,Yuval,PATENTED_BY
11861195,Alan David,PATENTED_BY
11861195,Liam Michael Bennett,PATENTED_BY
11861199,Curtis-Maury,PATENTED_BY
11861199,Devadas,PATENTED_BY
11861199,Kesavan,PATENTED_BY
11861199,Vinay,PATENTED_BY
11861199,Matthew Fontaine,PATENTED_BY
11861199,Ananthan,PATENTED_BY
11861199,Ram Subramanian,PATENTED_BY
11861201,Mathews,PATENTED_BY
11861201,Sen,PATENTED_BY
11861201,Patel,PATENTED_BY
11861201,Alexander S. Nanda,PATENTED_BY
11861201,Chawla,PATENTED_BY
11861201,Rohit K.,PATENTED_BY
11861201,Dixitkumar Vishnubhai,PATENTED_BY
11861201,Bijayalaxmi,PATENTED_BY
11861201,Soumyadeep,PATENTED_BY
11861210,Wenjiang,PATENTED_BY
11861210,Yan,PATENTED_BY
11861210,Weijun Li,PATENTED_BY
11861210,Wang,PATENTED_BY
11861210,Li,PATENTED_BY
11861214,Edvenson,PATENTED_BY
11861214,Vrooman,PATENTED_BY
11861214,Tyler King,PATENTED_BY
11861214,Nepal,PATENTED_BY
11861214,Greg,PATENTED_BY
11861214,Matthew,PATENTED_BY
11861214,Kumud,PATENTED_BY
11861217,Judah Gamliel,PATENTED_BY
11861217,Shay Hahn,PATENTED_BY
11861217,Benisty,PATENTED_BY
11861224,Shay Benisty,PATENTED_BY
11861234,Leonard,PATENTED_BY
11861234,Li,PATENTED_BY
11861234,Roy Man,PATENTED_BY
11861234,Ye,PATENTED_BY
11861234,Peijing,PATENTED_BY
11861234,Xiaolei,PATENTED_BY
11861234,Bryan,PATENTED_BY
11861263,Hunt,PATENTED_BY
11861263,Nisarg,PATENTED_BY
11861263,Rebecca,PATENTED_BY
11861263,David,PATENTED_BY
11861263,Rishabh,PATENTED_BY
11861263,Thomas Vyas,PATENTED_BY
11861263,Radkoff,PATENTED_BY
11861263,Andre,PATENTED_BY
11861263,Singh,PATENTED_BY
11861276,Mapes,PATENTED_BY
11861276,Sonar,PATENTED_BY
11861276,Coburn,PATENTED_BY
11861276,Vargo,PATENTED_BY
11861276,Alalami,PATENTED_BY
11861276,Anoopkumar Sandip,PATENTED_BY
11861276,Bradley J.,PATENTED_BY
11861276,Keegan,PATENTED_BY
11861276,Riyadir,PATENTED_BY
11861276,Scott E. Elliott,PATENTED_BY
11861276,William,PATENTED_BY
11861280,Jeong,PATENTED_BY
11861280,Chai,PATENTED_BY
11861280,Lee,PATENTED_BY
11861280,Kim,PATENTED_BY
11861280,Ko,PATENTED_BY
11861280,Huh,PATENTED_BY
11861280,OH,PATENTED_BY
11861280,Park,PATENTED_BY
11861280,Choi,PATENTED_BY
11861280,Youn-Sik Lee,PATENTED_BY
11861280,Chang Wook,PATENTED_BY
11861280,Joon-wan,PATENTED_BY
11861280,Tae Ho,PATENTED_BY
11861280,Seung-ju,PATENTED_BY
11861280,Kwang-Il,PATENTED_BY
11861280,Jeong-Hoon,PATENTED_BY
11861280,In,PATENTED_BY
11861280,Young Min,PATENTED_BY
11861280,Hyun-Sun,PATENTED_BY
11861280,Hyo-jin,PATENTED_BY
11861280,Jun Haeng,PATENTED_BY
11861295,Shi,PATENTED_BY
11861295,Li,PATENTED_BY
11861295,Baoxu Yang,PATENTED_BY
11861295,Shan,PATENTED_BY
11861295,Jaewon,PATENTED_BY
11861301,David D.,PATENTED_BY
11861301,Theresa N.,PATENTED_BY
11861301,Abdullah Farid Pokrajac,PATENTED_BY
11861301,Ward,PATENTED_BY
11861301,Adlouni,PATENTED_BY
11861307,Abe,PATENTED_BY
11861307,ASAO,PATENTED_BY
11861307,IIDA,PATENTED_BY
11861307,KRUENGKRAI,PATENTED_BY
11861307,Torisawa,PATENTED_BY
11861307,Kidawara,PATENTED_BY
11861307,Yoshihiko,PATENTED_BY
11861307,Ryu,PATENTED_BY
11861307,Canasai,PATENTED_BY
11861307,Kentaro,PATENTED_BY
11861307,Yutaka,PATENTED_BY
11861307,Kanako,PATENTED_BY
11861307,Noriyuki Onishi,PATENTED_BY
11861308,Meike,PATENTED_BY
11861308,Kumar,PATENTED_BY
11861308,Malynin,PATENTED_BY
11861308,De Peuter,PATENTED_BY
11861308,COULOMBE,PATENTED_BY
11861308,Conrad,PATENTED_BY
11861308,Pavlo,PATENTED_BY
11861308,Cynthia Joann,PATENTED_BY
11861308,Gregory Kenneth,PATENTED_BY
11861308,Sricharan Kallur Palli Osmon,PATENTED_BY
11861308,Roger C.,PATENTED_BY
11861311,Liu,PATENTED_BY
11861311,Ning,PATENTED_BY
11861311,Zhou,PATENTED_BY
11861311,Shizhu Li,PATENTED_BY
11861311,Fan,PATENTED_BY
11861311,Xiaochuan,PATENTED_BY
11861311,Hui,PATENTED_BY
11861311,Min,PATENTED_BY
11861311,Guanghan,PATENTED_BY
11861312,Fang,PATENTED_BY
11861312,Janani,PATENTED_BY
11861312,Nadiya,PATENTED_BY
11861312,Su Lu,PATENTED_BY
11861312,Janakiraman,PATENTED_BY
11861312,Kochura,PATENTED_BY
11861312,Liu,PATENTED_BY
11861317,Ramanarayanan,PATENTED_BY
11861317,Ghosh,PATENTED_BY
11861317,Debanjan Mulholland,PATENTED_BY
11861317,Matthew,PATENTED_BY
11861317,Vikram,PATENTED_BY
11861318,Eunchung NOH,PATENTED_BY
11861320,Murli,PATENTED_BY
11861320,Walker,PATENTED_BY
11861320,Gajek,PATENTED_BY
11861320,DeFoor,PATENTED_BY
11861320,Divyanshu Qadrud-Din,PATENTED_BY
11861320,Gao,PATENTED_BY
11861320,Shang,PATENTED_BY
11861320,Marcin,PATENTED_BY
11861320,Walter,PATENTED_BY
11861320,Javed,PATENTED_BY
11861320,Ryan,PATENTED_BY
11861331,Murray M.,PATENTED_BY
11861331,Karl Stokely,PATENTED_BY
11861331,Millar,PATENTED_BY
11861333,Shen,PATENTED_BY
11861333,Tabachnyk,PATENTED_BY
11861333,Pyatykh,PATENTED_BY
11861333,Grabljevec,PATENTED_BY
11861333,Nikolov,PATENTED_BY
11861333,Korovina,PATENTED_BY
11861333,Ksenia,PATENTED_BY
11861333,Stanislav,PATENTED_BY
11861333,Erik,PATENTED_BY
11861333,Stoyan Stefanov,PATENTED_BY
11861333,Yurun,PATENTED_BY
11861333,Maxim Gryaznov,PATENTED_BY
11861333,Evgeny,PATENTED_BY
11861335,Itay,PATENTED_BY
11861335,Yair Margolin,PATENTED_BY
11861335,Horesh,PATENTED_BY
11861336,Kevin D.,PATENTED_BY
11861336,Christopher,PATENTED_BY
11861336,Scott A. Howard,PATENTED_BY
11861336,Smith,PATENTED_BY
11861337,Vitez,PATENTED_BY
11861337,Chang,PATENTED_BY
11861337,Eugenio Zaidy,PATENTED_BY
11861337,Culurciello,PATENTED_BY
11861337,Andre Xian Ming,PATENTED_BY
11861337,Aliasger Tayeb,PATENTED_BY
11861337,Marko,PATENTED_BY
11861342,Shah,PATENTED_BY
11861342,Sura,PATENTED_BY
11861342,Myers,PATENTED_BY
11861342,Jehan Jayant Lang,PATENTED_BY
11861342,Sethna,PATENTED_BY
11861342,Jignesh,PATENTED_BY
11861342,Clayton,PATENTED_BY
11861342,Timothy,PATENTED_BY
11861342,Jay,PATENTED_BY
11861352,Zhang,PATENTED_BY
11861352,Meghwanshi,PATENTED_BY
11861352,Kumar,PATENTED_BY
11861352,Xu,PATENTED_BY
11861352,Herrera Ortiz,PATENTED_BY
11861352,Chhabra,PATENTED_BY
11861352,Malladihalli Shashidhara,PATENTED_BY
11861352,Xiong,PATENTED_BY
11861352,Huang,PATENTED_BY
11861352,Stephenson,PATENTED_BY
11861352,Huaming Baral,PATENTED_BY
11861352,Punj,PATENTED_BY
11861352,Abhishek,PATENTED_BY
11861352,Hanyi,PATENTED_BY
11861352,Juan-Arturo,PATENTED_BY
11861352,Avnish Kumar,PATENTED_BY
11861352,Bhuvan,PATENTED_BY
11861352,Sisi,PATENTED_BY
11861352,Prateek,PATENTED_BY
11861352,Michael,PATENTED_BY
11861352,Yilan,PATENTED_BY
11861352,Pallavi,PATENTED_BY
11861352,Mayank,PATENTED_BY
11861356,Pouyez,PATENTED_BY
11861356,Morrissey,PATENTED_BY
11861356,Chinnakannan,PATENTED_BY
11861356,Kumar,PATENTED_BY
11861356,Palani,PATENTED_BY
11861356,Christopher Michael,PATENTED_BY
11861356,Lomash,PATENTED_BY
11861356,Venkata Harish,PATENTED_BY
11861356,Nicolas Kommaraju,PATENTED_BY
11861362,Ramu,PATENTED_BY
11861362,Jiangtao Panayappan,PATENTED_BY
11861362,Zhang,PATENTED_BY
11861374,Wu,PATENTED_BY
11861374,Raj,PATENTED_BY
11861374,Wittenauer,PATENTED_BY
11861374,Wang,PATENTED_BY
11861374,Gummalla,PATENTED_BY
11861374,Qinglai,PATENTED_BY
11861374,Joel Patrick,PATENTED_BY
11861374,Bryan J.,PATENTED_BY
11861374,Winthrop John,PATENTED_BY
11861374,Samatha,PATENTED_BY
11861374,Ashish Xiao,PATENTED_BY
11861382,Xu,PATENTED_BY
11861382,Zhang,PATENTED_BY
11861382,Zheng,PATENTED_BY
11861382,Li,PATENTED_BY
11861382,Zhihao,PATENTED_BY
11861382,Yanhua,PATENTED_BY
11861382,Sheng,PATENTED_BY
11861382,Jingjing,PATENTED_BY
11861382,Jia Dong,PATENTED_BY
11861390,Koryakin,PATENTED_BY
11861390,Ozerkov,PATENTED_BY
11861390,Beloussov,PATENTED_BY
11861390,Konstantin Dobrovolskiy,PATENTED_BY
11861390,Grechishkin,PATENTED_BY
11861390,Serguei M.,PATENTED_BY
11861390,Alexey B.,PATENTED_BY
11861390,Alexander V.,PATENTED_BY
11861390,Nikolay,PATENTED_BY
11861410,Soon-Shiong,PATENTED_BY
11861410,BASSETT,PATENTED_BY
11861410,John,PATENTED_BY
11861410,Aaron Randolph,PATENTED_BY
11861410,Patrick Wiacek,PATENTED_BY
11861422,Ziang,PATENTED_BY
11861422,Michael T.,PATENTED_BY
11861422,Christopher Zhang,PATENTED_BY
11861422,Davis,PATENTED_BY
11861422,Smith,PATENTED_BY
11861423,Thumbavanam Padmanabhan,PATENTED_BY
11861423,Ostrovsky,PATENTED_BY
11861423,Gold,PATENTED_BY
11861423,Igor,PATENTED_BY
11861423,Brian,PATENTED_BY
11861423,Emily,PATENTED_BY
11861423,Ramnath Sai Sagar Potyraj,PATENTED_BY
11861452,Ming-Kai Hsu,PATENTED_BY
11861455,Boothby,PATENTED_BY
11861455,King,PATENTED_BY
11861455,Yarkoni,PATENTED_BY
11861455,Andriyash,PATENTED_BY
11861455,Andrew D. Amin,PATENTED_BY
11861455,Lanting,PATENTED_BY
11861455,Evgeny A.,PATENTED_BY
11861455,Trevor Michael,PATENTED_BY
11861455,Kelly T. R.,PATENTED_BY
11861455,Mohammad H.,PATENTED_BY
11861455,Sheir,PATENTED_BY
11861462,Nicholas John Teague,PATENTED_BY
11861465,Noah,PATENTED_BY
11861465,Bryce Horton,PATENTED_BY
11861465,Chriestenson,PATENTED_BY
11861466,Denchev,PATENTED_BY
11861466,Neven,PATENTED_BY
11861466,Hartmut,PATENTED_BY
11861466,Vasil S. Ding,PATENTED_BY
11861467,Serag,PATENTED_BY
11861467,Ofer,PATENTED_BY
11861467,Karamvir Gadelrab,PATENTED_BY
11861467,Rosenberg,PATENTED_BY
11861467,CHATHA,PATENTED_BY
11861468,Kenneth Neumann,PATENTED_BY
11861469,Bramble,PATENTED_BY
11861469,Samulowitz,PATENTED_BY
11861469,Filla,PATENTED_BY
11861469,Kirchner,PATENTED_BY
11861469,Chaudhary,PATENTED_BY
11861469,Gregory,PATENTED_BY
11861469,Peter D.,PATENTED_BY
11861469,Arunima,PATENTED_BY
11861469,Dakuo,PATENTED_BY
11861469,Horst Cornelius Wang,PATENTED_BY
11861470,Dickneite,PATENTED_BY
11861470,Fiala,PATENTED_BY
11861470,Chandrappa,PATENTED_BY
11861470,Mark A. Gajendran,PATENTED_BY
11861470,Zaheer,PATENTED_BY
11861470,Rashid,PATENTED_BY
11861470,Mahesh,PATENTED_BY
11861470,Suresh B.,PATENTED_BY
11861470,Charles T.,PATENTED_BY
11861472,Thothathri,PATENTED_BY
11861472,Xu,PATENTED_BY
11861472,Koch,PATENTED_BY
11861472,Ma,PATENTED_BY
11861472,Lin,PATENTED_BY
11861472,Sainion,PATENTED_BY
11861472,Paul,PATENTED_BY
11861472,Gupta,PATENTED_BY
11861472,Douglas A.,PATENTED_BY
11861472,Howie,PATENTED_BY
11861472,Changsha,PATENTED_BY
11861472,Dianhuan,PATENTED_BY
11861472,Parnit,PATENTED_BY
11861472,Narinder,PATENTED_BY
11861472,Shashank,PATENTED_BY
11861472,Rex,PATENTED_BY
11861472,Visvanathan Shang,PATENTED_BY
11861474,Sharifi,PATENTED_BY
11861474,Jakob Nicolaus,PATENTED_BY
11861474,Matthew Foerster,PATENTED_BY
11861475,Hu,PATENTED_BY
11861475,Yoon,PATENTED_BY
11861475,Li,PATENTED_BY
11861475,Swanson,PATENTED_BY
11861475,Wu,PATENTED_BY
11861475,Nathan Hawkins-Daarud,PATENTED_BY
11861475,Gaw,PATENTED_BY
11861475,Jing,PATENTED_BY
11861475,Kristin R.,PATENTED_BY
11861475,Teresa,PATENTED_BY
11861475,Leland S.,PATENTED_BY
11861475,Andrea,PATENTED_BY
11861475,Hyunsoo,PATENTED_BY
11861476,Chaudhari,PATENTED_BY
11861476,Vinayagamurthy,PATENTED_BY
11861476,Chemmengath,PATENTED_BY
11861476,Nishad,PATENTED_BY
11861476,Dhinakaran,PATENTED_BY
11861476,Harsh Dayama,PATENTED_BY
11861476,Saneem Ahmed,PATENTED_BY
11861476,Sandeep,PATENTED_BY
11861476,Pankaj S.,PATENTED_BY
11861477,Joni Bridget Jezewski,PATENTED_BY
11861478,Lai,PATENTED_BY
11861478,LIAO,PATENTED_BY
11861478,Pan,PATENTED_BY
11861478,Zhao,PATENTED_BY
11861478,Liu,PATENTED_BY
11861478,Chai,PATENTED_BY
11861478,Yu-Hsien,PATENTED_BY
11861478,Xuanliang,PATENTED_BY
11861478,Wei,PATENTED_BY
11861478,Lichun,PATENTED_BY
11861478,Haixia,PATENTED_BY
11861478,Yabing,PATENTED_BY
11861478,Junbin Feng,PATENTED_BY
11861481,Li,PATENTED_BY
11861481,"Walker, Jr.",PATENTED_BY
11861481,Abdo,PATENTED_BY
11861481,Edward Stephen Guo,PATENTED_BY
11861481,Mao,PATENTED_BY
11861481,Congcong,PATENTED_BY
11861481,Junhua,PATENTED_BY
11861481,Zijian,PATENTED_BY
11861481,Nichola,PATENTED_BY
11861482,Steve,PATENTED_BY
11861482,Francois Lupien,PATENTED_BY
11861482,Gervais,PATENTED_BY
11861483,In Gi,PATENTED_BY
11861483,OH,PATENTED_BY
11861483,Lim,PATENTED_BY
11861483,Park,PATENTED_BY
11861483,BAE,PATENTED_BY
11861483,Kim,PATENTED_BY
11861483,Young Hwan,PATENTED_BY
11861483,Seong Mo,PATENTED_BY
11861483,Sung Eun,PATENTED_BY
11861483,Jae Jin,PATENTED_BY
11861483,Kwang IL Lee,PATENTED_BY
11861484,Cammarota,PATENTED_BY
11861484,Jinxia Goldfarb,PATENTED_BY
11861484,Bai,PATENTED_BY
11861484,Rosario,PATENTED_BY
11861484,Michael,PATENTED_BY
11861486,VO,PATENTED_BY
11861486,Lok Won,PATENTED_BY
11861486,QUANG HIEU KIM,PATENTED_BY
11861489,Yi,PATENTED_BY
11861489,Wenqian,PATENTED_BY
11861489,Xiangshui Li,PATENTED_BY
11861489,Pan,PATENTED_BY
11861489,Miao,PATENTED_BY
11861490,Vineet,PATENTED_BY
11861490,Khare,PATENTED_BY
11861490,Gupta,PATENTED_BY
11861490,Genc,PATENTED_BY
11861490,Venkatesan,PATENTED_BY
11861490,Gurumurthy Dirac,PATENTED_BY
11861490,Saurabh,PATENTED_BY
11861490,Balaji,PATENTED_BY
11861490,Sahika,PATENTED_BY
11861490,Ragav,PATENTED_BY
11861490,Leo Parker,PATENTED_BY
11861490,Bharathan,PATENTED_BY
11861490,Swaminathan,PATENTED_BY
11861491,Kai-How Kyriazopoulou Panagiotopoulou,PATENTED_BY
11861491,Sofia,PATENTED_BY
11861491,Farh,PATENTED_BY
11861492,Ming-Kai Hsu,PATENTED_BY
11861493,Dmitry,PATENTED_BY
11861493,Jonathan D.,PATENTED_BY
11861493,Zahra Vengertsev,PATENTED_BY
11861493,Harms,PATENTED_BY
11861493,Hosseinimakarem,PATENTED_BY
11861494,Felip Leon,PATENTED_BY
11861494,Perez-Ramirez,PATENTED_BY
11861494,Tepper,PATENTED_BY
11861494,Turek,PATENTED_BY
11861494,Gonzalez Aguirre,PATENTED_BY
11861494,Mariano,PATENTED_BY
11861494,Javier,PATENTED_BY
11861494,David,PATENTED_BY
11861494,Ignacio,PATENTED_BY
11861494,Javier Alvarez,PATENTED_BY
11861495,Tickoo,PATENTED_BY
11861495,Hwangbo,PATENTED_BY
11861495,Krishna Kumar Lee,PATENTED_BY
11861495,Singh,PATENTED_BY
11861495,Omesh,PATENTED_BY
11861495,Teahyung,PATENTED_BY
11861495,Myung,PATENTED_BY
11861496,McCarthy,PATENTED_BY
11861496,Tim,PATENTED_BY
11861496,Colm Sowell,PATENTED_BY
11861497,Phung,PATENTED_BY
11861497,Guo,PATENTED_BY
11861497,Chang,PATENTED_BY
11861497,Jiang,PATENTED_BY
11861497,Aarabi,PATENTED_BY
11861497,Kezele,PATENTED_BY
11861497,Edmund Elmoznino,PATENTED_BY
11861497,Levinshtein,PATENTED_BY
11861497,Cheng-Kai,PATENTED_BY
11861497,Ruowei,PATENTED_BY
11861497,Parham,PATENTED_BY
11861497,Irina,PATENTED_BY
11861497,Alex,PATENTED_BY
11861497,Eric,PATENTED_BY
11861497,Wenzhangzhi,PATENTED_BY
11861498,Dong,PATENTED_BY
11861498,Jia,PATENTED_BY
11861498,Lei Cong,PATENTED_BY
11861498,Wang,PATENTED_BY
11861498,Guibin,PATENTED_BY
11861498,Shijun,PATENTED_BY
11861498,Hao,PATENTED_BY
11861499,Xue,PATENTED_BY
11861499,Wulong,PATENTED_BY
11861499,Huimin,PATENTED_BY
11861499,Xijun,PATENTED_BY
11861499,Fenglong Liu,PATENTED_BY
11861499,Zhang,PATENTED_BY
11861499,Song,PATENTED_BY
11861502,Harvey,PATENTED_BY
11861502,Jeremy David,PATENTED_BY
11861502,Troy Aaron Fillingim,PATENTED_BY
11861503,Ganapathi,PATENTED_BY
11861503,Byung-Hak,PATENTED_BY
11861503,Hariraam Varun,PATENTED_BY
11861503,Andrew Kim,PATENTED_BY
11861503,Atwal,PATENTED_BY
11861504,CHOI,PATENTED_BY
11861504,Lee,PATENTED_BY
11861504,Eunkyung Lee,PATENTED_BY
11861504,Choi,PATENTED_BY
11861504,Kiyoung,PATENTED_BY
11861504,Kyungmi,PATENTED_BY
11861504,Donghyun,PATENTED_BY
11861505,Guang,PATENTED_BY
11861505,Hujun,PATENTED_BY
11861505,Hongsheng Chen,PATENTED_BY
11861505,Bao,PATENTED_BY
11861505,Wang,PATENTED_BY
11861510,William,PATENTED_BY
11861510,Jeong,PATENTED_BY
11861510,DAGUE,PATENTED_BY
11861510,Morosan,PATENTED_BY
11861510,Lin,PATENTED_BY
11861510,Hamilton,PATENTED_BY
11861510,Tudor,PATENTED_BY
11861510,Xuyang,PATENTED_BY
11861510,Douglas,PATENTED_BY
11861510,Michael,PATENTED_BY
11861510,Hyunsoo O'Rourke,PATENTED_BY
11861511,Thomas H.,PATENTED_BY
11861511,Matthias J. Arnold,PATENTED_BY
11861511,Scheutz,PATENTED_BY
11861513,Terui,PATENTED_BY
11861513,Sekiguchi,PATENTED_BY
11861513,Fumihiko,PATENTED_BY
11861513,Pinaki Chandra,PATENTED_BY
11861513,Kazuki Dey,PATENTED_BY
11861514,Artiom,PATENTED_BY
11861514,Bryan Richard,PATENTED_BY
11861514,Michael C.,PATENTED_BY
11861514,Vidya Zayats,PATENTED_BY
11861514,Davidson,PATENTED_BY
11861514,Riedel,PATENTED_BY
11861514,Venkatachalam,PATENTED_BY
11861534,Hahn,PATENTED_BY
11861534,Poon,PATENTED_BY
11861534,Cherian,PATENTED_BY
11861534,Kacholia,PATENTED_BY
11861534,Kevin Raji,PATENTED_BY
11861534,Yuet Ping,PATENTED_BY
11861534,Varun,PATENTED_BY
11861534,Partha Sarathi,PATENTED_BY
11861534,Anthony M. Pati,PATENTED_BY
11861536,Scott C.,PATENTED_BY
11861536,Vincent Harris,PATENTED_BY
11861536,Toesca,PATENTED_BY
11861560,Gooley,PATENTED_BY
11861560,Li,PATENTED_BY
11861560,"Bixia Drennan, III",PATENTED_BY
11861560,Arthur Paul,PATENTED_BY
11861560,Brian J.,PATENTED_BY
11861563,Philip,PATENTED_BY
11861563,Blake,PATENTED_BY
11861563,Torsten,PATENTED_BY
11861563,Umalatha Syme,PATENTED_BY
11861563,Darche,PATENTED_BY
11861563,Zeppenfeld,PATENTED_BY
11861563,Batchu,PATENTED_BY
11861565,"Michael Patrick Bueche, Jr.",PATENTED_BY
11861566,Kobulnicky,PATENTED_BY
11861566,Ben Floyd,PATENTED_BY
11861566,Matthew L.,PATENTED_BY
11861568,Nikunj,PATENTED_BY
11861568,Luca Yadav,PATENTED_BY
11861568,Marturana,PATENTED_BY
11861580,David B.,PATENTED_BY
11861580,Robert William Johnson,PATENTED_BY
11861580,Graham,PATENTED_BY
11861594,Asefi,PATENTED_BY
11861594,Hecht,PATENTED_BY
11861594,Ho,PATENTED_BY
11861594,Azita Michirefe,PATENTED_BY
11861594,Puffer,PATENTED_BY
11861594,Peter,PATENTED_BY
11861594,Steve,PATENTED_BY
11861594,Jorge,PATENTED_BY
11861594,Al,PATENTED_BY
11861630,Perumal,PATENTED_BY
11861630,Rao,PATENTED_BY
11861630,Jha,PATENTED_BY
11861630,Rajkumar Nagireddi,PATENTED_BY
11861630,Pothabattula,PATENTED_BY
11861630,Lenin Kumar Babu,PATENTED_BY
11861630,Srujan,PATENTED_BY
11861630,Babji,PATENTED_BY
11861630,Anita P.,PATENTED_BY
11861633,Kause,PATENTED_BY
11861633,Vijay Manikandan,PATENTED_BY
11861633,Kevin Michael,PATENTED_BY
11861633,Nirmala,PATENTED_BY
11861633,Kymm K. Janakiraman,PATENTED_BY
11861633,Furbish,PATENTED_BY
11861633,Ranganathan,PATENTED_BY
11861634,Sloo,PATENTED_BY
11861634,Rogers,PATENTED_BY
11861634,Kortz,PATENTED_BY
11861634,McGaraghan,PATENTED_BY
11861634,Fadell,PATENTED_BY
11861634,Yoky,PATENTED_BY
11861634,Scott A.,PATENTED_BY
11861634,David,PATENTED_BY
11861634,Matthew Lee,PATENTED_BY
11861634,Anthony M.,PATENTED_BY
11861634,Samuel W. Matsuoka,PATENTED_BY
11861643,Ye,PATENTED_BY
11861643,Qin,PATENTED_BY
11861643,SHANG,PATENTED_BY
11861643,Meng,PATENTED_BY
11861643,Yu,PATENTED_BY
11861643,Zhiwei,PATENTED_BY
11861643,Wenjie,PATENTED_BY
11861643,Yiping,PATENTED_BY
11861643,Yang,PATENTED_BY
11861643,Qingyang,PATENTED_BY
11861643,Jieping Li,PATENTED_BY
11861644,Antoine Chaudry,PATENTED_BY
11861644,Ali,PATENTED_BY
11861644,Bachet,PATENTED_BY
11861650,Tomoki Ueno,PATENTED_BY
11861654,Laura,PATENTED_BY
11861654,Spencer Eldon,PATENTED_BY
11861654,Brian Kreisberg,PATENTED_BY
11861654,Pingry,PATENTED_BY
11861654,Taylor,PATENTED_BY
11861657,"Robert J. Flemma, Jr.",PATENTED_BY
11861664,Jain,PATENTED_BY
11861664,Sengupta,PATENTED_BY
11861664,Basu,PATENTED_BY
11861664,Kunal Kumar Kumar,PATENTED_BY
11861664,Tathagata,PATENTED_BY
11861664,Anirban,PATENTED_BY
11861664,Ashish,PATENTED_BY
11861665,Sudheer Kumar Pamuru,PATENTED_BY
11861672,Grégoire Charraud,PATENTED_BY
11861677,Saurav,PATENTED_BY
11861677,Ramasubramanian Manchanda,PATENTED_BY
11861677,Balasubramanian,PATENTED_BY
11861689,Mackouse,PATENTED_BY
11861689,Kolling,PATENTED_BY
11861689,Rhein,PATENTED_BY
11861689,Ehrlich,PATENTED_BY
11861689,Yee,PATENTED_BY
11861689,Krakowiecki,PATENTED_BY
11861689,Kevin McMahon,PATENTED_BY
11861689,Hoople,PATENTED_BY
11861689,Brett D.,PATENTED_BY
11861689,Matthew,PATENTED_BY
11861689,Pearl,PATENTED_BY
11861689,Jack,PATENTED_BY
11861689,Kathy,PATENTED_BY
11861689,Elizabeth,PATENTED_BY
11861689,Brian Paul,PATENTED_BY
11861692,Qiang,PATENTED_BY
11861692,Saito,PATENTED_BY
11861692,Byiringiro,PATENTED_BY
11861692,Sean,PATENTED_BY
11861692,Auguste,PATENTED_BY
11861692,Atreya,PATENTED_BY
11861692,Jiatai Biswas,PATENTED_BY
11861697,Sacha Melquiades,PATENTED_BY
11861697,Philip Andrew De'Angeli,PATENTED_BY
11861697,Leal,PATENTED_BY
11861699,Doerken,PATENTED_BY
11861699,Santa Cruz Masoni,PATENTED_BY
11861699,Philip Weiss,PATENTED_BY
11861699,Spanoudes,PATENTED_BY
11861699,Melissa,PATENTED_BY
11861699,Jerome,PATENTED_BY
11861699,Juan Ignacio,PATENTED_BY
11861702,Yu-Chieh,PATENTED_BY
11861702,Wei-Yu Chuang,PATENTED_BY
11861702,Chiu,PATENTED_BY
11861704,Wang,PATENTED_BY
11861704,An,PATENTED_BY
11861704,Lin,PATENTED_BY
11861704,Yeh,PATENTED_BY
11861704,Yihan Shen,PATENTED_BY
11861704,Li,PATENTED_BY
11861704,Ching-Yung,PATENTED_BY
11861704,Danny L.,PATENTED_BY
11861704,Xinwei,PATENTED_BY
11861704,Yizhou,PATENTED_BY
11861704,Yuting,PATENTED_BY
11861713,Cesar Romero,PATENTED_BY
11861732,Aviv Ben,PATENTED_BY
11861732,Sheer,PATENTED_BY
11861732,Yair Arie,PATENTED_BY
11861732,Dangoor,PATENTED_BY
11861732,Horesh,PATENTED_BY
11861733,Wang,PATENTED_BY
11861733,Kuncl,PATENTED_BY
11861733,Matthew Bailey,PATENTED_BY
11861733,Brigante,PATENTED_BY
11861733,Winston,PATENTED_BY
11861733,Kelly,PATENTED_BY
11861733,Parker Ralph,PATENTED_BY
11861737,Ehlmann,PATENTED_BY
11861737,Reich,PATENTED_BY
11861737,Xie,PATENTED_BY
11861737,Tonya S. Bull,PATENTED_BY
11861737,Yang,PATENTED_BY
11861737,Timothy,PATENTED_BY
11861737,Yao,PATENTED_BY
11861737,Jason,PATENTED_BY
11861737,Xiao,PATENTED_BY
11861738,Yusuke Kikuchi,PATENTED_BY
11861757,Mahdi,PATENTED_BY
11861757,James Allan,PATENTED_BY
11861757,Gioacchino Salmani Rahimi,PATENTED_BY
11861757,Booth,PATENTED_BY
11861757,Noris,PATENTED_BY
11861762,Lu,PATENTED_BY
11861762,Li,PATENTED_BY
11861762,Shechtman,PATENTED_BY
11861762,Krishna Kumar Li,PATENTED_BY
11861762,Singh,PATENTED_BY
11861762,Elya,PATENTED_BY
11861762,Jingwan,PATENTED_BY
11861762,Yuheng,PATENTED_BY
11861762,Yijun,PATENTED_BY
11861772,Ayush,PATENTED_BY
11861772,Rishabh,PATENTED_BY
11861772,Mayur,PATENTED_BY
11861772,Balaji Chopra,PATENTED_BY
